100,0,100,0,100,0,100,100,-7,0,0,0,0,100,0,100,
7,104,0,100,0,100,107,50,105,0,100,88,100,100,100,-2,
26,97,50,100,1,-1,100,80,5,0,100,0,88,100,9,80,
101,78,4,100,90,100,107,74,0,0,100,0,102,100,96,22,
33,97,46,103,0,-2,100,85,4,0,100,-1,74,100,10,74,
100,74,0,100,94,100,106,91,-6,0,100,-2,104,100,93,50,
91,100,41,0,0,0,100,100,100,0,100,0,0,100,100,-4,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
0,45,100,0,100,0,100,93,95,0,100,0,93,100,8,100,
0,65,100,0,100,0,106,0,100,0,100,100,100,100,0,100,
17,97,61,102,1,1,100,85,3,0,100,-2,73,100,10,75,
100,100,0,0,9,55,100,97,0,0,100,3,20,100,25,109,
100,0,100,0,100,0,100,100,-7,0,0,0,0,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
14,97,65,102,2,0,100,86,4,0,100,-2,66,100,10,86,
101,76,3,100,90,100,107,76,0,0,100,0,102,100,95,31,
0,34,100,0,100,0,100,94,83,0,100,0,72,100,13,100,
23,97,51,100,3,-2,100,80,6,0,100,-1,80,100,8,91,
25,98,50,101,0,0,100,80,5,0,100,-2,85,100,13,68,
22,97,51,100,1,0,100,84,5,0,100,0,83,100,9,84,
54,84,1,107,9,100,100,100,0,0,100,55,85,100,5,73,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
6,106,62,92,-6,-2,100,50,44,0,100,-7,98,100,77,47,
21,97,56,99,2,0,100,87,4,0,100,-1,75,100,10,86,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
6,93,94,94,8,1,100,74,-8,0,100,-7,75,100,7,92,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
23,99,48,102,-1,1,100,74,6,0,100,-1,90,100,12,70,
100,100,0,0,9,57,100,99,0,0,100,6,20,100,21,106,
18,97,61,89,5,0,100,99,19,0,100,-4,15,100,7,99,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
92,82,20,100,64,100,108,65,0,0,100,0,104,100,96,6,
25,97,53,101,1,-1,100,80,5,0,100,-1,83,100,10,78,
3,108,6,100,0,107,109,26,81,0,100,12,100,100,102,-4,
99,100,0,107,0,0,100,6,91,0,100,100,102,100,0,100,
24,98,51,101,1,-1,100,78,6,0,100,-2,82,100,7,78,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
21,97,54,101,2,0,100,84,5,0,100,-1,78,100,10,82,
89,100,0,103,0,0,100,5,95,0,100,100,103,100,0,100,
23,97,51,100,3,1,100,76,5,0,100,-1,90,100,9,85,
23,98,47,101,0,-1,100,79,6,0,100,0,85,100,10,79,
38,99,42,99,-2,-6,100,91,7,0,100,-5,65,100,24,59,
5,106,64,92,-3,-1,100,48,45,0,100,-6,98,100,68,67,
16,98,57,100,1,-1,100,79,7,0,100,-3,84,100,11,79,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
12,97,64,99,1,-3,100,82,6,0,100,-3,83,100,11,76,
9,82,9,45,10,97,100,100,0,0,100,67,7,100,0,109,
8,102,0,100,-10,100,107,70,100,0,100,91,100,100,101,0,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
27,97,54,97,3,-6,100,90,6,0,100,-2,58,100,7,91,
15,97,39,101,2,3,100,79,7,0,100,3,90,100,7,87,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
21,96,62,99,4,0,100,89,3,0,100,-3,73,100,10,87,
25,98,48,100,1,0,100,78,6,0,100,-1,87,100,10,80,
26,108,9,100,0,0,100,7,31,0,100,21,93,100,2,51,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
100,78,6,100,89,100,107,73,0,0,100,0,104,100,97,21,
21,97,54,101,2,0,100,84,5,0,100,-1,78,100,10,82,
-3,97,61,94,14,0,107,100,100,0,100,0,2,100,106,108,
17,97,58,98,3,0,100,81,6,0,100,-3,87,100,9,83,
0,59,100,0,100,0,103,0,100,0,100,100,100,100,0,100,
27,97,50,101,1,-1,100,77,6,0,100,-1,87,100,5,77,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
100,100,0,0,10,56,100,98,1,0,100,5,13,100,21,109,
24,97,53,101,1,-1,100,83,5,0,100,0,84,100,9,81,
0,61,100,0,100,0,104,0,100,0,100,100,100,100,0,100,
0,50,100,0,100,0,110,91,92,0,100,0,97,100,8,100,
21,98,42,99,1,2,100,80,7,0,100,1,90,100,9,85,
25,98,48,100,1,0,100,78,6,0,100,-1,87,100,10,80,
100,0,100,0,100,0,100,100,-4,0,0,0,0,100,0,100,
0,91,100,0,100,0,106,0,100,0,100,100,100,100,0,100,
25,97,51,100,1,-1,100,85,5,0,100,-2,77,100,7,79,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
21,98,49,99,2,1,100,85,5,0,100,0,83,100,9,87,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
72,100,0,104,0,0,100,6,98,0,100,100,102,100,0,100,
9,99,54,97,5,7,100,73,7,0,100,0,93,100,9,92,
100,0,100,0,100,0,100,100,-5,0,0,0,0,100,0,100,
16,98,54,98,1,-1,100,81,7,0,100,-1,90,100,6,83,
100,0,100,0,100,0,100,100,-3,0,0,0,0,100,0,100,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
5,97,88,95,1,-3,100,68,-1,0,100,-4,91,100,9,74,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
31,109,8,100,0,0,100,7,33,0,100,24,94,100,3,44,
100,100,0,0,10,53,100,98,-2,0,100,5,7,100,16,108,
91,100,52,0,0,0,100,100,100,0,100,0,0,100,100,0,
25,97,51,100,1,-1,100,85,5,0,100,-2,77,100,7,79,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,0,100,
0,93,100,0,100,100,99,9,80,0,100,16,100,100,0,100,
100,100,0,0,5,58,100,97,1,0,100,2,25,100,35,107,
8,102,0,100,-10,100,107,70,100,0,100,91,100,100,101,0,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
20,96,59,99,4,1,100,84,3,0,100,-1,84,100,8,90,
50,71,4,94,19,100,100,100,0,0,100,71,63,100,0,96,
26,97,50,101,2,-3,100,76,6,0,100,-1,84,100,8,88,
0,106,100,0,96,100,98,-8,96,0,100,95,100,100,0,100,
0,46,100,0,100,0,110,93,89,0,100,0,92,100,7,100,
3,106,68,77,-3,2,100,52,46,0,100,-6,100,100,77,64,
0,59,100,0,100,0,104,0,100,0,100,100,100,100,0,100,
6,97,70,98,4,-2,100,76,8,0,100,-4,82,100,8,95,
104,100,0,109,0,0,100,5,84,0,100,100,103,100,0,100,
23,98,52,102,0,-2,100,81,6,0,100,0,81,100,10,77,
0,32,100,0,100,0,100,96,76,0,100,0,71,100,17,100,
30,98,43,104,1,-2,100,72,5,0,100,2,86,100,6,88,
21,98,50,102,0,-1,100,82,6,0,100,0,81,100,10,80,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
5,105,54,84,-3,6,100,55,32,0,100,1,102,100,50,78,
63,84,-4,100,9,100,100,108,0,0,100,76,95,100,5,68,
10,97,68,99,1,-3,100,85,5,0,100,-3,78,100,10,77,
0,92,100,0,100,0,106,0,100,0,100,100,100,100,0,100,
6,107,63,92,-4,1,100,50,42,0,100,-6,99,100,75,57,
100,0,0,0,100,0,100,100,81,0,100,0,0,100,0,100,
21,97,51,101,3,1,100,72,5,0,100,0,96,100,8,87,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
0,63,100,0,100,0,105,0,100,0,100,100,100,100,0,100,
93,82,17,100,71,100,108,64,0,0,100,0,103,100,96,11,
8,107,55,94,-7,-2,100,50,40,0,100,-5,97,100,72,45,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
100,0,0,0,100,0,100,100,0,0,97,0,0,100,0,100,
100,100,0,0,5,58,100,96,3,0,100,2,41,100,32,108,
23,97,36,105,1,3,100,70,6,0,100,3,91,100,5,83,
0,61,100,0,100,0,103,0,100,0,100,100,100,100,0,100,
100,74,0,100,93,100,106,92,-8,0,100,-6,101,100,94,40,
19,97,59,100,3,-2,100,86,5,0,100,-1,67,100,9,95,
20,96,61,98,4,1,100,85,3,0,100,-2,81,100,9,92,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
0,37,100,0,100,0,100,95,77,0,100,0,78,100,26,100,
0,30,100,0,100,0,100,96,79,0,100,0,68,100,10,100,
100,0,98,0,100,0,100,100,-7,0,0,0,0,100,0,100,
23,97,51,100,3,-2,100,80,6,0,100,-1,80,100,8,91,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
94,81,11,100,79,100,108,66,0,0,100,0,103,100,96,18,
15,97,61,99,3,0,100,84,6,0,100,-3,82,100,8,84,
100,100,0,0,6,65,100,98,1,0,100,5,26,100,25,108,
24,98,48,99,1,0,100,81,6,0,100,0,88,100,9,83,
22,97,51,100,1,0,100,84,5,0,100,0,83,100,9,84,
27,97,52,99,3,-1,100,85,5,0,100,-3,79,100,8,80,
8,106,56,94,-6,-3,100,50,43,0,100,-4,96,100,66,55,
100,100,0,0,10,57,100,99,0,0,100,6,14,100,18,110,
0,61,100,0,100,0,104,0,100,0,100,100,100,100,0,100,
0,64,100,0,100,0,104,0,100,0,100,100,100,100,0,100,
23,97,51,100,3,-2,100,80,6,0,100,-1,80,100,8,91,
19,97,48,100,2,0,100,86,8,0,100,0,85,100,6,83,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
100,0,100,0,100,0,100,100,-4,0,0,0,0,100,0,100,
9,106,53,93,-5,-3,100,46,44,0,100,-5,98,100,67,55,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
6,104,0,100,0,100,107,50,104,0,100,80,100,100,102,-1,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
19,97,48,100,2,0,100,86,8,0,100,0,85,100,6,83,
5,106,50,79,-3,7,100,53,34,0,100,1,103,100,50,80,
100,0,100,0,100,0,100,100,-6,0,0,0,0,100,0,100,
0,99,100,0,102,100,99,3,91,0,100,40,100,100,3,100,
3,106,68,77,-3,2,100,52,46,0,100,-6,100,100,77,64,
9,98,43,92,6,0,100,100,105,0,100,-7,10,100,43,104,
100,100,0,0,6,60,100,97,2,0,100,3,33,100,32,108,
16,97,61,100,3,-1,100,81,6,0,100,-4,81,100,11,81,
24,97,51,95,5,0,100,100,35,0,100,-4,18,100,8,99,
64,82,-4,100,5,100,100,110,0,0,100,78,93,100,4,79,
22,97,51,100,1,0,100,84,5,0,100,0,83,100,9,84,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
29,97,52,98,3,-1,100,89,5,0,100,-4,74,100,12,78,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
0,92,100,0,100,100,99,9,80,0,100,13,100,100,-1,100,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
9,96,68,101,0,-2,100,87,5,0,100,0,81,100,9,79,
0,95,100,0,100,100,99,9,73,0,100,9,100,100,1,100,
23,97,51,100,3,-2,100,80,6,0,100,-1,80,100,8,91,
17,97,44,93,5,0,100,105,90,0,100,-4,9,100,11,102,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
97,100,0,105,0,0,100,6,93,0,100,100,101,100,0,100,
25,97,53,101,1,-1,100,80,5,0,100,-1,83,100,10,78,
91,100,54,0,0,0,100,100,100,0,100,0,0,100,100,0,
100,100,0,-6,7,56,100,98,-3,0,100,10,9,100,10,108,
9,98,62,99,1,-1,100,78,6,0,100,-2,88,100,7,81,
20,105,18,100,0,-1,100,12,13,0,100,6,100,100,4,55,
91,100,47,0,0,0,100,100,100,0,100,0,0,100,100,-8,
0,103,100,0,96,100,98,-3,93,0,100,84,100,100,-6,100,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
25,98,47,100,0,-1,100,83,6,0,100,-1,80,100,7,77,
3,106,68,77,-3,3,100,51,45,0,100,-5,102,100,71,69,
100,100,0,0,10,56,100,98,1,0,100,5,13,100,21,109,
5,86,6,64,6,104,100,100,0,0,100,75,16,100,0,102,
22,97,51,100,1,0,100,84,5,0,100,0,83,100,9,84,
100,100,0,0,5,58,100,96,3,0,100,2,41,100,32,108,
0,62,100,0,100,0,103,0,100,0,100,100,100,100,0,100,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
9,99,41,100,3,7,100,67,9,0,100,3,93,100,7,90,
95,81,7,100,75,100,108,65,0,0,100,0,104,100,96,10,
86,91,1,100,9,100,107,77,0,0,100,30,100,100,69,8,
0,80,100,0,100,100,100,29,54,0,100,0,100,100,6,100,
91,100,47,0,0,0,100,100,100,0,100,0,0,100,100,0,
25,97,52,102,0,-2,100,85,5,0,100,-1,76,100,7,75,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
21,97,47,101,1,1,100,82,6,0,100,0,86,100,9,82,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
102,100,0,108,0,0,100,4,93,0,100,100,103,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
23,98,48,101,1,-2,100,78,7,0,100,1,82,100,8,89,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
100,100,0,-9,9,54,100,99,-2,0,100,7,9,100,12,108,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
0,89,100,0,100,100,100,20,62,0,100,5,100,100,4,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
0,48,100,0,100,0,110,91,91,0,100,0,96,100,5,100,
0,41,100,0,100,0,100,94,87,0,100,0,91,100,10,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
0,81,100,0,100,100,100,29,60,0,100,0,100,100,7,100,
3,106,68,77,-3,2,100,52,46,0,100,-6,100,100,77,64,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
17,97,51,101,2,0,100,89,8,0,100,-1,80,100,5,84,
0,100,100,0,101,100,99,1,95,0,100,53,100,100,-1,100,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
29,98,39,101,2,1,100,82,7,0,100,1,87,100,9,82,
0,57,100,0,100,0,103,0,100,0,100,100,100,100,0,100,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
28,107,7,100,0,-4,100,11,15,0,100,12,98,100,4,43,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
0,37,100,0,100,0,100,96,78,0,100,0,79,100,19,100,
21,97,54,101,2,0,100,84,5,0,100,-1,78,100,10,82,
25,97,52,99,3,0,100,80,5,0,100,-2,85,100,5,83,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
21,97,54,101,2,0,100,84,5,0,100,-1,78,100,10,82,
0,89,100,0,100,100,100,25,66,0,100,2,100,100,7,100,
21,98,50,102,0,-1,100,82,6,0,100,0,81,100,10,80,
100,72,0,100,94,100,106,92,-5,0,100,-1,103,100,92,50,
100,0,0,0,100,0,100,100,0,0,33,0,0,100,0,100,
100,0,100,0,100,0,100,100,-5,0,0,0,0,100,0,100,
25,97,49,100,2,-2,100,77,7,0,100,0,84,100,8,91,
0,38,100,0,100,0,100,94,86,0,100,0,88,100,6,100,
100,0,100,0,100,0,100,100,-5,0,0,0,0,100,0,100,
36,99,44,100,-2,-5,100,93,7,0,100,-5,59,100,26,60,
100,0,100,0,100,0,100,100,-7,0,0,0,0,100,0,100,
0,59,100,0,100,0,103,0,100,0,100,100,100,100,0,100,
100,0,100,0,100,0,100,100,-5,0,0,0,0,100,0,100,
100,74,0,100,93,100,106,92,-8,0,100,-6,101,100,94,40,
34,100,0,102,0,0,100,5,99,0,100,100,105,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
91,100,45,0,0,0,100,100,100,0,100,0,0,100,100,-8,
99,100,0,106,0,0,100,6,91,0,100,100,102,100,0,100,
0,84,100,0,100,100,100,27,63,0,100,1,100,100,7,100,
94,84,31,100,62,100,109,53,-9,0,100,0,105,100,96,8,
100,0,100,0,100,0,100,100,-5,0,0,0,0,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
19,97,57,98,3,0,100,77,4,0,100,-2,88,100,10,82,
104,100,0,108,0,0,100,3,86,0,100,100,105,100,0,100,
26,98,40,101,2,2,100,86,7,0,100,1,82,100,9,86,
4,108,6,100,0,107,109,28,78,0,100,8,100,100,102,-6,
100,100,0,107,0,0,100,6,93,0,100,100,101,100,0,100,
16,97,63,95,3,-2,100,91,5,0,100,-6,73,100,18,76,
0,76,100,0,100,100,100,31,51,0,100,-1,100,100,6,100,
100,0,92,0,100,0,100,100,-5,0,8,0,0,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
0,89,100,0,100,100,100,19,70,0,100,5,100,100,3,100,
11,97,39,94,6,0,100,100,104,0,100,-7,9,100,39,103,
16,98,57,100,1,-1,100,79,7,0,100,-3,84,100,11,79,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
53,82,5,95,9,100,100,100,0,0,100,59,45,100,-3,92,
6,105,0,100,0,100,108,42,96,0,100,63,100,100,101,-5,
93,81,16,100,73,100,108,58,0,0,100,0,105,100,96,9,
0,47,100,0,100,0,100,92,93,0,100,0,94,100,5,100,
100,100,0,0,10,55,100,99,-2,0,100,6,8,100,14,109,
104,100,0,0,10,39,100,94,8,0,100,-3,68,100,44,107,
8,104,0,100,0,100,107,59,105,0,100,83,100,100,101,-2,
19,97,57,98,3,0,100,77,4,0,100,-2,88,100,10,82,
97,100,0,105,0,0,100,5,95,0,100,100,103,100,0,100,
22,98,56,100,2,0,100,84,5,0,100,-2,75,100,6,84,
22,96,58,99,4,-2,100,89,5,0,100,-3,67,100,9,92,
7,97,65,100,0,-3,100,88,5,0,100,-1,80,100,10,76,
0,46,100,0,100,0,110,93,94,0,100,0,93,100,11,100,
27,97,53,101,1,-2,100,84,5,0,100,-2,78,100,8,76,
0,57,100,0,100,0,103,0,100,0,100,100,100,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
0,33,100,0,100,0,100,96,77,0,100,0,71,100,17,100,
4,109,7,100,0,105,109,30,74,0,100,5,100,100,103,-6,
21,104,23,100,-8,0,100,13,9,0,100,8,100,100,4,58,
20,82,3,79,10,100,100,100,0,0,100,66,38,100,-5,97,
23,97,51,100,3,-2,100,80,6,0,100,-1,80,100,8,91,
7,105,0,100,0,100,108,51,98,0,100,65,100,100,101,-4,
11,97,62,98,1,-2,100,83,6,0,100,-3,82,100,10,79,
25,98,49,102,0,-2,100,78,6,0,100,0,85,100,10,76,
0,55,100,0,100,0,110,90,93,0,100,0,102,100,8,100,
41,98,31,103,1,1,100,70,4,0,100,3,90,100,7,80,
96,78,9,100,81,100,108,69,0,0,100,0,103,100,96,12,
4,98,45,92,8,0,109,100,100,0,100,0,8,100,88,106,
6,101,0,100,0,100,106,89,100,0,100,93,100,100,101,-3,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
19,97,48,100,2,0,100,86,8,0,100,0,85,100,6,83,
100,0,0,0,100,0,100,100,-8,0,100,0,0,100,0,100,
17,97,56,92,3,0,100,97,23,0,100,-2,26,100,6,98,
63,100,0,102,0,0,100,7,99,0,100,100,101,100,0,100,
0,106,100,0,90,100,98,-7,97,0,100,96,100,100,0,100,
6,104,0,100,0,100,107,54,108,0,100,93,100,100,102,-4,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
30,109,7,100,0,0,100,6,35,0,100,26,93,100,1,40,
5,98,48,92,8,0,110,100,100,0,100,0,5,100,82,105,
6,107,63,92,-4,1,100,50,42,0,100,-6,99,100,75,57,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
24,97,60,91,4,0,100,95,9,0,100,-3,28,100,4,98,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
7,102,0,100,0,100,107,62,100,0,100,91,100,100,101,-2,
36,100,0,102,0,0,100,7,99,0,100,100,103,100,0,100,
0,62,100,0,100,0,104,0,100,0,100,100,100,100,0,100,
5,106,64,92,-3,-1,100,48,45,0,100,-6,98,100,68,67,
23,97,51,100,3,1,100,76,5,0,100,-1,90,100,9,85,
3,106,67,70,-1,4,100,51,44,0,100,-5,102,100,72,73,
6,83,4,62,7,104,100,100,0,0,100,74,7,100,0,102,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
22,97,51,100,1,0,100,84,5,0,100,0,83,100,9,84,
24,98,46,99,1,1,100,79,6,0,100,0,87,100,10,83,
100,0,0,0,100,0,100,100,100,0,100,0,0,100,0,100,
100,100,0,0,11,59,100,96,5,0,100,2,52,100,35,109,
22,98,49,100,2,1,100,82,6,0,100,0,82,100,10,84,
14,96,66,102,3,-1,100,85,4,0,100,-2,63,100,8,90,
19,97,42,101,1,1,100,77,6,0,100,3,91,100,7,85,
0,38,100,0,100,0,100,94,86,0,100,0,88,100,6,100,
16,97,58,100,3,0,100,74,7,0,100,-3,91,100,8,82,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
100,74,0,100,94,100,106,91,-7,0,100,-2,103,100,92,50,
91,100,0,104,0,0,100,5,94,0,100,100,104,100,0,100,
25,98,48,100,1,0,100,78,6,0,100,-1,87,100,10,80,
8,83,4,57,9,105,100,100,0,0,100,75,7,100,0,105,
0,109,100,0,84,100,98,0,101,0,100,99,100,100,0,100,
29,107,10,100,0,-8,100,8,25,0,100,17,95,100,2,54,
25,98,48,100,1,0,100,78,6,0,100,-1,87,100,10,80,
100,72,0,100,94,100,106,92,-5,0,100,-1,103,100,92,50,
4,106,52,77,-3,7,100,59,31,0,100,2,102,100,48,83,
100,100,0,0,10,55,100,99,-2,0,100,6,8,100,14,109,
9,96,66,100,1,-3,100,84,5,0,100,-3,81,100,7,75,
7,83,10,42,10,95,100,100,0,0,100,64,6,100,-9,100,
100,0,105,0,100,0,100,100,-7,0,0,0,0,100,0,100,
3,97,50,92,9,0,109,100,100,0,100,0,7,100,90,106,
0,61,100,0,100,0,104,0,100,0,100,100,100,100,0,100,
15,97,58,99,3,0,100,77,6,0,100,-2,92,100,5,85,
25,98,48,100,1,0,100,78,6,0,100,-1,87,100,10,80,
10,98,42,92,6,0,100,100,103,0,100,-6,10,100,38,104,
23,97,51,100,3,-2,100,80,6,0,100,-1,80,100,8,91,
7,100,0,100,-9,100,107,81,100,0,100,95,100,100,99,-2,
21,97,33,103,2,4,100,74,5,0,100,5,91,100,5,89,
100,100,0,-6,7,56,100,99,-4,0,100,10,8,100,10,108,
0,100,100,0,42,100,98,0,104,0,100,109,100,100,0,100,
23,97,51,100,1,0,100,81,5,0,100,-1,83,100,10,81,
6,99,41,99,2,5,100,81,9,0,100,1,91,100,10,89,
0,59,100,0,100,0,104,0,100,0,100,100,100,100,0,100,
6,106,62,81,-3,2,100,52,40,0,100,-6,100,100,73,64,
23,98,46,98,1,1,100,82,6,0,100,1,88,100,9,86,
100,100,0,0,5,61,100,98,0,0,100,3,24,100,28,107,
73,91,41,100,49,100,109,56,-6,0,100,0,106,100,95,6,
9,103,0,100,0,100,107,56,110,0,100,92,100,100,101,-3,
25,98,48,100,1,0,100,78,6,0,100,-1,87,100,10,80,
100,100,0,-8,9,56,100,97,-2,0,100,8,12,100,5,108,
100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,
100,0,0,0,100,0,100,100,1,0,100,0,0,100,0,100,
13,97,38,94,6,0,100,100,102,0,100,-6,9,100,33,103,
84,86,33,100,56,100,109,58,-8,0,100,0,106,100,95,9,
32,99,40,99,-1,-3,100,86,7,0,100,-1,76,100,14,69,
12,96,59,103,0,-3,100,83,6,0,100,2,94,100,7,79,
29,97,52,91,4,0,100,96,6,0,100,-2,24,100,4,99,
